"supplier_id","supplier_code","supplier_name","contact_name","profile","supplier_address","supplier_credit_period","active_vat","add_tax","supplier_vat_reg_number","supplier_email","supplier_telephone","supplier_mobile","supplier_website","supplier_image","supplier_image1","supplier_rating_id","city_id","sub_city","latitude","longitude","deleted","created_by","created_date","update_by","update_date"
"128","SUP00128","D Villas",NULL,NULL,"Colombo
","0","0","1",,," +94 11 2806 818, +94 77 3847 855",,"http://www.dvillas.biz/",NULL,NULL,"9","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"129","SUP00129","Dalmanuta Gardens",NULL,NULL,"Bentota
","0","0","1",,," +94 77 3434434",,"http://www.dalmanuta.com/",NULL,NULL,"9","21","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"130","SUP00130","Danish Villa",NULL,NULL,"Arugam Bay
","0","0","1",,," +94  77 6957 936",,"http://www.thedanishvilla.dk/",NULL,NULL,"9","11","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"131","SUP00131","Deco on 44",,,"Galle
","0","1","1",,," +94 91 2225 773 / + 94 91 2225 774",,"http://www.decoon44.com/",,,"8","41","0","0","0","0",NULL,NULL,NULL,NULL
"132","SUP00132","Dedduwa Boat House by Jetwing",NULL,NULL,"Bentota
","0","1","1",,," +94 71 4629 360",,"http://www.jetwinghotels.com/dedduwaboathouse",NULL,NULL,"8","21","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"133","SUP00133","Dickwella Resort & Spa",,,"Dickwella
","0","1","1",,," + 94 41 2255 271 or + 94 41 2255 272",,"http://www.lolcleisure.com/dickwella/",,,"8","34","0","0","0","0",NULL,NULL,NULL,NULL
"134","SUP00134","Dutch House",NULL,NULL,"Galle
","0","0","1",,," +94 91 4380 275",,"http://www.thedutchhouse.com/dutch.html",NULL,NULL,"8","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"135","SUP00135","Earls Regency Hotel",,,"Kandy
","0","1","1",,,"  +94 81 2422 122  ",,"http://www.aitkenspencehotels.com/earlsregenc","Slide4.jpg","Slide4.jpg","1","66","0","0","0","0",NULL,NULL,NULL,"2026-02-13"
"137","SUP00137","Elephant Corridor",NULL,NULL,"Sigiriya
","0","1","1",,," +94 66 2286 950 - 5",,"http://www.elephantcorridor.com/",NULL,NULL,"2","134","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"138","SUP00138","Elephant Reach",NULL,NULL,"Kirinda
","0","1","1",,,"   +94 47 5677 544/ 45",,"http://www.elephantreach.com/",NULL,NULL,"3","155","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"139","SUP00139","Ella Adventure Park",NULL,NULL,"Ella
","0","0","1",,," +94 55 3555 038, +94 553556 610",,"http://www.wildholidays.lk/ella-jungle-resort",NULL,NULL,"3","39","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"140","SUP00140","Ellerton Bungalow",,,"Kandy
","0","1","1",,,"  +94 81 2415 137 ",,"http://www.ellertonsrilanka.com/",,,"8","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"141","SUP00141","Era Beach by Jetwing",NULL,NULL,"Galle
","0","0","1",,," +94 91 228 2212  Fax +94 91 228 2212",,"http://www.jetwinghotels.com/jetwingerabeach/",NULL,NULL,"8","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"143","SUP00143","Expo Pavilion - Margosa",NULL,NULL,"Jaffna
","0","0","1",,,"  +94 21 222 3790/ 772 601093",,"http://www.jaffna.travel/expo-pavilion---marg",NULL,NULL,"9","58","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"144","SUP00144","Fort Printers",NULL,NULL,"Galle
","0","1","1",,," +94 91 2247 977",,"http://www.thefortprinters.com/",NULL,NULL,"9","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"145","SUP00145","Fortaleza",,,"Galle
","0","1","1",,,"  +94 91 2233 415",,"http://www.fortaleza.lk/",,,"9","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"146","SUP00146","Galadari Hotel",NULL,NULL,"Colombo
","0","1","1",,," +94 11 2544 544",,"http://www.galadarihotel.lk/~",NULL,NULL,"2","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"147","SUP00147","Galle Face Hotel",NULL,NULL,"Colombo
","0","1","1",,," +94 11 2541 010-16",,"http://www.gallefacehotel.com/",NULL,NULL,"1","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"148","SUP00148","Galle Fort Hotel",,,"Galle
","0","1","1",,," +94 91 2232 870",,"http://www.galleforthotel.com/",,,"8","41","0","0","0","0",NULL,NULL,NULL,"2025-01-20"
"149","SUP00149","Galle Heritage Villa by Jetwing",NULL,NULL,"Galle
","0","1","1",,," +94 91 2223 744",,"http://www.jetwinghotels.com/galleheritagevil",NULL,NULL,"8","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"150","SUP00150","Galway Forest Lodge",NULL,NULL,"Nuwara Eliya
","0","1","1",,," +94 52 2234 717, 2223 728",,"http://www.galwayforest.lk/",NULL,NULL,"3","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"151","SUP00151","Galway Miridiya",NULL,NULL,"Anuradhapura
","0","0","1",,," +94 25 7213 626 / +94 25 7213 627 / +94 25 7",,"http://www.galway.lk/home.html",NULL,NULL,"3","10","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"152","SUP00152","Giritale Hotel",,,"Giritale 
","0","1","1",,,"+94 27 2246 311",,"http://www.giritalehotel.com/",,,"3","44","0","0","0","0",NULL,NULL,NULL,NULL
"153","SUP00153","Glendower Hotel",NULL,NULL,"Nuwara Eliya
","0","0","1",,," +94 52 2222 501",,"http://www.hotelglendower.com/",NULL,NULL,"3","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"154","SUP00154","Global Towers",NULL,NULL,"Colombo
","0","1","1",,," +94 11 2591 000, 4539 000",,"http://www.globallanka.com/",NULL,NULL,"3","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"155","SUP00155","Golden Star Beach Hotel",NULL,NULL,"Negombo
","0","0","1",,,"+94 31 2233 564-65, 5310 818",,"http://www.goldenstarbeachhotel.com/",NULL,NULL,"3","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"156","SUP00156","Goldi Sands Hotel",,,"Negombo
","0","1","1",,,"   +94 31 2279 021",,"http://www.goldisands.com/",,,"3","113","0","0","0","0",NULL,NULL,NULL,"2025-07-10"
"157","SUP00157","Governors Chalets",NULL,NULL,,"0","1","1",,,,,"http://www.governorschalets.com/",NULL,NULL,"8","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"158","SUP00158","Governors Mansion",NULL,NULL,,"0","0","1",,,,,"http://www.governorsmansion.com/",NULL,NULL,"8","33","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"159","SUP00159","Grand Hotel",NULL,NULL,"Nuwara Eliya
","0","1","1",,,"  +94-52-2222881/7",,"http://www.tangerinehotels.com/index.php?Item",NULL,NULL,"2","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"161","SUP00161","Grand Oriental Hotel",NULL,NULL,"Colombo
","0","1","1",,," +94 11 2320 320 , 5221 100",,"http://www.grandoriental.com/",NULL,NULL,"3","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"162","SUP00162","Grand Udawalawe Safari Resort",NULL,NULL,"Udawalawe
","0","1","1",,," +94 47 2232 000 / +94 47 2232 004-06",,"http://www.udawalawesafari.com/",NULL,NULL,"3","142","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"163","SUP00163","Oakray Haridra Resort & Spa",,,"Wadduwa
","0","1","1",,,,,,,,"6","161","0","0","0","0",NULL,NULL,NULL,NULL
"164","SUP00164","Havelock Place Bungalow",,,"Colombo
","0","1","1",,," +94 11 2585191/+94 11 2506153/+94 11 2506154",,"http://havelockbungalow.com/",,,"9","29","0","0","0","0",NULL,NULL,NULL,NULL
"165","SUP00165","Helgas Folly",NULL,NULL,,"0","0","1",,,"  +94 81 2234 571/ 81 4474 314",,"http://www.helgasfolly.com/",NULL,NULL,"9","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"166","SUP00166","Heritance Ahungalla",NULL,NULL,"Ahungalla
","0","1","1",,," +94 91 5555000,",,"http://www.heritancehotels.com/ahungalla/",NULL,NULL,"1","3","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"167","SUP00167","Heritance Ayurveda Maha Gedara",,,"Beruwela
","0","1","1",,," +94 34 5555 000",,"http://www.heritancehotels.com/ayurvedamahage",,,"2","23","0","0","0","0",NULL,NULL,NULL,"2025-09-03"
"168","SUP00168","Heritance Kandalama Hotel",NULL,NULL,"Kandalama
","0","1","1",,," +94 66 5555 000",,"http://www.heritancehotels.com/kandalama/",NULL,NULL,"1","64","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"169","SUP00169","Heritance Negombo",NULL,NULL,"Negombo
","0","1","1",,," +94 312 222 031, 222638",,"http://www.heritancehotels.com/negombo/",NULL,NULL,"1","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"170","SUP00170","Heritance Tea Factory",NULL,NULL,"Nuwara Eliya
","0","1","1",,," +94 52 5555 000, +94 52 2229 600",,"http://www.heritancehotels.com/teafactory/",NULL,NULL,"1","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"171","SUP00171","Hibiscus Beach Hotel",NULL,NULL,"Kalutara
","0","1","1",,,"  +94 34 5582 272, 34 5082 222",,"http://www.hibiscusbeachhotel.com/",NULL,NULL,"3","63","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"172","SUP00172","Hibiscus Garden Hotel",,,"Tissamaharama
","0","1","1",,," +94 47 4925 617, +94 77 3735 097",,"http://www.hibiscus-garden.com/",,,"3","141","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"173","SUP00173","Hideaway Wathuregama",NULL,NULL,"Colombo
","0","0","1",,," +94 11 2599 900",,"http://www.srilankan-hideaway.com/",NULL,NULL,"8","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"174","SUP00174","Hikkaduwa Beach Hotel",NULL,NULL,"Hikkaduwa
","0","1","1",,,"  +94 91 2277 327",,"http://www.hbeachhotel.com/",NULL,NULL,"3","52","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"175","SUP00175","Hill Club",,,"Nuwara Eliya
","0","1","1",,,"  +94 52 2222 653",,"http://www.hillclubsrilanka.net/",,,"3","116","0","0","0","0",NULL,NULL,NULL,"2024-10-19"
"176","SUP00176","Hilton Colombo",NULL,NULL,"Colombo
","0","1","1",,," +94 11 2437177, 2492492",,"http://www3.hilton.com/en/hotels/sri-lanka/hi",NULL,NULL,"1","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"177","SUP00177","Hilton Residencies",NULL,NULL,"Colombo
","0","1","1",,," +94 11 2300613, 4793 600",,"http://www3.hilton.com/en/hotels/sri-lanka/hi",NULL,NULL,"1","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"178","SUP00178","Horathapola Estate",NULL,NULL,"Negombo
","0","0","1",,,"  +94 71 5338 230",,"http://www.horathapola.com/",NULL,NULL,"8","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"179","SUP00179","Hotel Hill Top",NULL,NULL," 200/21 Bahirawakande Peradeniya Road Kandy Sri Lanka ","0","1","1",,,"  +94 81 2224 162",,"http://www.aitkenspencehotels.com/hotelhillto",NULL,NULL,"3","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"180","SUP00180","Hotel Lanka Supercorals",NULL,NULL,"Hikkaduwa
","0","0","1",,,"  +94 91 2277 387 / 91 4383 385",,"http://www.hotellankasupercorals.com/",NULL,NULL,"3","52","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"181","SUP00181","Hotel Olympus Plaza",NULL,NULL,"Haputale
","0","1","1",,," +94 57 2268 544, 57 4925 126",,"http://www.olympusplazahotel.com/",NULL,NULL,"3","49","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"182","SUP00182","Hotel Sapphire",NULL,NULL,"Colombo
","0","1","1",,," +94 11 2363306 ",,"http://www.hotelsapphirelk.com/",NULL,NULL,"3","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"183","SUP00183","Hotel Sigiriya",NULL,NULL,"Sigiriya
","0","1","1",,," +94 66 2286 815, 66 2286 818",,"http://www.serendibleisure.com/hotel-sigiriya",NULL,NULL,"2","134","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"184","SUP00184","Hotel Suisse",NULL,NULL,"Kandy
","0","1","1",,,"  +94 81 22233 024",,"http://www.hotelsuisse.lk/",NULL,NULL,"3","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"185","SUP00185","Hotel Topaz",NULL,NULL,"Kandy
","0","1","1",,,"  +94 81 7389 000-6",,"http://www.mclarenshotels.lk/hotels/topaz.htm",NULL,NULL,"3","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"186","SUP00186","Hunas Falls by Amaya",NULL,NULL,"Kandy
","0","1","1",,,"  +94 81 4940 320, +94 81 4940 320/1/2/3",,"http://www.hunasfallskandy.com/",NULL,NULL,"3","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"187","SUP00187","Indisch",NULL,NULL,"Ahangama
","0","0","1",,,"+94 91 2283 541 / +94 71 8502 577",,"http://www.indischsrilanka.com/",NULL,NULL,"8","2","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"189","SUP00189","Jayasinghe Holiday Resort",NULL,NULL,"Kataragama
","0","0","1",,,"  +94 47 2235 146",,"http://www.jayasinghehotel.com/",NULL,NULL,"6","68","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"190","SUP00190","Jetwing Ayurveda Pavilions",NULL,NULL,"Negombo
","0","1","1",,," +94 31 2276719, +94 31 4870764",,"http://www.jetwinghotels.com/jetwingayurvedap",NULL,NULL,"3","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"191","SUP00191","Jetwing Beach",NULL,NULL,"Negombo
","0","1","1",,,"+94 31 2277 140, +94 31 2273 500-5",,"http://www.jetwinghotels.com/jetwingbeach/",NULL,NULL,"1","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"192","SUP00192","Jetwing Blue",NULL,NULL,"Negombo
","0","1","1",,," +94 31 2277140, +94 31 2279000-3,",,"http://www.jetwinghotels.com/jetwingblue/",NULL,NULL,"2","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"193","SUP00193","Jetwing Kurulubedda",NULL,NULL,"Galle
","0","1","1",,," +94 91 2223 744",,"http://www.jetwinghotels.com/jetwingkurulubed",NULL,NULL,"8","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"194","SUP00194","Jetwing Lagoon",NULL,NULL,"Negombo
","0","1","1",,," +94 31 2233 777",,"http://www.jetwinghotels.com/jetwinglagoon/",NULL,NULL,"2","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"195","SUP00195","Jetwing Lighthouse",NULL,NULL,"Galle
","0","1","1",,," +94 91 2224 017, 91 2223 744",,"http://www.jetwinghotels.com/jetwinglighthous",NULL,NULL,"1","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"196","SUP00196","Jetwing Sea",,,"Negombo
","0","1","1",,," +94 31 2277 140, +94 31 2279 062",,"http://www.jetwinghotels.com/jetwingsea/",,,"2","113","0","0","0","0",NULL,NULL,NULL,"2024-10-19"
"197","SUP00197","Jetwing St. Andrews Hotel",NULL,NULL,"Nuwara Eliya
","0","1","1",,," +94 52 2222 445, 52 2223 031",,"http://www.jetwinghotels.com/jetwingstandrews",NULL,NULL,"2","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"198","SUP00198","Jetwing Vil Uyana",NULL,NULL,"Sigiriya
","0","1","1",,," +94 66 4923 583-6",,"http://www.jetwinghotels.com/jetwingviluyana/",NULL,NULL,"8","134","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"199","SUP00199","Jetwing Warwick Gardens",NULL,NULL,"Ambewela
","0","1","1",,," +94 11 2345700, +94 77 3237862",,"http://www.jetwinghotels.com/jetwingwarwickga",NULL,NULL,"8","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"200","SUP00200","Jetwing Yala",NULL,NULL,"Yala
","0","1","1",,,,,"http://www.jetwinghotels.com/jetwingyala/",NULL,NULL,"2","155","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"201","SUP00201","Tea Trails Castlereagh Bungalow",NULL,NULL,,"0","0","1",,,"+94 51 7388 401",,"http://www.teatrails.com/bungalows",NULL,NULL,"8","33","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"202","SUP00202","Tea Trails Norwood Bungalow ",NULL,NULL,,"0","0","1",,," +94 51 7388 400",,"http://www.teatrails.com/bungalows",NULL,NULL,"8","33","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"203","SUP00203","Tea Trails Summerville Bungalow ",NULL,NULL,,"0","0","1",,," +94 51 7388 402",,"http://www.teatrails.com/bungalows",NULL,NULL,"8","33","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"204","SUP00204","Tea Trails Tientsin Bungalow ",NULL,NULL,,"0","0","1",,,"+94 51 7388 403",,"http://www.teatrails.com/bungalows",NULL,NULL,"8","33","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"205","SUP00205","Jungle Beach Resort ",NULL,NULL,"Trincomalee
","0","1","1",,," +94 26 5671 000",,"http://www.ugaescapes.com/junglebeach/",NULL,NULL,"8","158","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"206","SUP00208","Temple Tree Resort",NULL,NULL,,"0","1","1",,," +94 34 2270 700, 2270699",,"http://www.templetreeresortandspa.com/",NULL,NULL,"2","55","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"207","SUP00206","Kabalana Gat Away Ceilao Villas",NULL,NULL,"Ahangama
","0","0","1",,," +94  77 6957 936",,"http://www.thedanishvilla.dk/",NULL,NULL,"9","2","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"208","SUP00207","Thambapanni Retreat",NULL,NULL,,"0","0","1",,,"Tel  +94-91 2234 588 , +94-77 7901 559 ",,"http://www.thambapannileisure.com/thambapanni",NULL,NULL,"3","143","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"209","SUP00209","Kadju House",NULL,NULL,"Tangalle
","0","0","1",,," + 94 47 5677 184, +94 77 3022 276",,"http://www.kadjuhouse.com/",NULL,NULL,"8","139","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"210","SUP00210","Kahanda Kanda Beach",,,"Galle
","0","1","1",,," +94  91 4943 700, +94 91 2286 717",,"http://www.kahandakanda.com/",,,"8","41","0","0","0","0",NULL,NULL,NULL,"2025-01-20"
"211","SUP00211","Thilanka Resort & Spa",NULL,NULL,,"0","1","1",,," +94 66 4468 001",,"http://www.thilankaresortandspa.com/",NULL,NULL,"3","30","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"212","SUP00212","Thilanka Hotel",NULL,NULL,,"0","1","1",,,"  +94 81 4475 200, 4475 201",,"http://www.thilankahotel.com/",NULL,NULL,"3","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"213","SUP00213","Wallawwa - Tear Drop ",,,,"0","1","1",,," +94 11 2281 050",,"http://www.thewallawwa.com/",,,"8","113","0","0","0","0",NULL,NULL,NULL,"2025-05-29"
"214","SUP00214","The Tourmaline",NULL,NULL,,"0","1","1",,,"  +94-81 7389 000-6",,"http://www.mclarenshotels.lk/hotels/tourmalin",NULL,NULL,"2","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"215","SUP00215","The Theva Residency ",NULL,NULL,,"0","1","1",,,"  +94 81 7388 296-99",,"http://theva.lk/theva.html",NULL,NULL,"8","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"216","SUP00216","The Tamarind Tree Hotel",NULL,NULL,,"0","0","1",,,"  +94 11 2253 802, 2254 297",,"http://www.tamarindtreehotels.com/",NULL,NULL,"9","69","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"217","SUP00217","The Tamarind Hill",,,,"0","1","1",,,"  +94 11 5769500-2",,"http://www.tamarindhill-gallehotel.com/ppc/",,,"8","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"218","SUP00218","Kalus Hideaway",,,,"0","1","1",,,"0094 47 4929 930",,"http://www.kalushideaway.com/",,,"3","142","0","0","0","0",NULL,NULL,NULL,"2024-10-19"
"219","SUP00219","Kamili Beach Villa",,,"Kalutara
","0","1","1",,,"  +94 34 2231 777/ 34 2231 677 / 34 2231 977",,"http://kamilibeach.com/",,,"3","63","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"220","SUP00220","Adigar Manor (Kandy House) ",,,"Kandy
","0","1","1",,,"  +94 81 4921 394, 81 7201 115",,"http://www.thekandyhouse.com/pg/",,,"8","66","0","0","0","0",NULL,NULL,NULL,"2025-12-15"
"221","SUP00221","Kassapa Lions Rock",NULL,NULL,"Sigiriya
","0","1","1",,," + 94 66 5677440,441,442",,"http://www.kassapalionsrock.com/",NULL,NULL,"2","134","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"222","SUP00222","Kirchhayn Bungalow",NULL,NULL,"Bandarawela
","0","0","1",,," +94 57 4920 556, +94 57 222 3560",,"http://www.kirchhaynbungalow.com/",NULL,NULL,"8","18","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"223","SUP00223","Kirinda Jungle Retreat Ceilao Villas",NULL,NULL,"Kirinda
","0","0","1",,," +94 11 7235 231 / 32",,"http://www.ceilaovillas.com/kirinda/",NULL,NULL,"9","75","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"224","SUP00224","The  Lake - Polonnaruwa",,,,"0","1","1",,," +94 27 2222 411",,"http://ceylonhotelscorporation.com/explore-ou",,,"3","123","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"225","SUP00225","The Blue Water",,,,"0","1","1","114135380-7000",," +94 38 2235 067-8",,"http://www.bluewatersrilanka.com/",,,"1","148","0","0","0","0",NULL,NULL,NULL,NULL
"226","SUP00226","The Bungalow by Amaya",NULL,NULL,,"0","1","1",,," +94 814 474 022/8",,"http://www.bungalowbyamaya.com/",NULL,NULL,"9","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"227","SUP00227","The Cove",NULL,NULL,,"0","0","1",,,," +94 77 1292 559","http://thecove.uk.com/",NULL,NULL,"3","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"228","SUP00228","The Deer Park",NULL,NULL,,"0","1","1",,," +94 27 2246 272, 2246 470",,"http://www.deerparksrilanka.com/",NULL,NULL,"2","44","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"229","SUP00229","The Fortress",,,,"0","1","1",,,"  +94 91 4389 400",,"http://www.fortressresortandspa.com/",,,"8","79","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"230","SUP00230","The Frangipani Tree",NULL,NULL,,"0","0","1",,," +94 91 2283711",,"http://www.thefrangipanitree.com/",NULL,NULL,"8","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"232","SUP00232","The Kingsbury",NULL,NULL,,"0","1","1",,," +94 11 2421 221",,"http://thekingsbury.lk/",NULL,NULL,"1","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"233","SUP00233","The Last House",NULL,NULL,"Tangalle
","0","0","1",,," +94 81 7201 115",,"http://www.thelasthouse.com/pg/",NULL,NULL,"8","139","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"234","SUP00234","The Lavender House",NULL,NULL,"Kandy
","0","0","1",,,"   +94 52 2259 928",,"http://www.thelavenderhouseceylon.com/",NULL,NULL,"8","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"235","SUP00235","The Palms",NULL,NULL,"Beruwela
","0","1","1",,," +94 34 2276 041-3",,"http://www.forthotels.lk/palms/home.htm",NULL,NULL,"3","23","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"236","SUP00236","The Paradise",NULL,NULL,"Dambulla
","0","1","1",,," +94 66 2286 300 - 4 ",,"http://www.greenparadise.net/",NULL,NULL,"8","30","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"237","SUP00237","The Royal Lotus",NULL,NULL,"Polonnaruwa
","0","0","1",,," +94 27 2246 316",,"http://www.theroyallotus.com/",NULL,NULL,"3","123","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"239","SUP00239","The Sovereign",NULL,NULL,"Colombo
","0","0","1",,," + 94 11288 35 41/43",,"http://www.thesovereignhotel.com/",NULL,NULL,"3","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"249","SUP00249","The Sun House",,,,"0","0",NULL,,,"  +94 91 4380 275",,"http://thesunhouse.com/sunhouse.html",,,"8","41","0","0","0","0",NULL,NULL,NULL,"2024-11-26"
"250","SUP00250","The Surf",NULL,NULL,,"0","1","1",,," +94 34 2275 126",,"http://ceylonhotelscorporation.com/explore-ou",NULL,NULL,"2","21","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"251","SUP00251","98 Acres Resort",NULL,NULL,"Greenland`Estate, Namunukula Rd. Ella","1","1","1",,"alam@resort98acres.com","0572050050/1",,,NULL,NULL,"6","39","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"252","SUP00252","The Gateway Hotel",NULL,NULL,"Seeduwa/ Katunayake","1","1","1",,"gateway.colombo@tajhotels.com","11 5440000",,,NULL,NULL,"2","69","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"253","SUP00253","Earl's Regent Hotel",NULL,NULL,"Kandy","0","1","1",,,,,,NULL,NULL,"2","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"254","SUP00254","Radisson Colombo ",,,"colombo","0","1","1",,,,"0114715021",,,,"6","29","0","0","0","0",NULL,NULL,NULL,"2024-10-19"
"257","SUP00257","Turyaa Kalutara",,,"waskaduwa","0","1","1","174714185",,,,,,,"2","63","0","0","0","0",NULL,NULL,NULL,NULL
"258","SUP00258","Cinnamon Lodge",NULL,NULL,,"0","1","1",,,,,,NULL,NULL,"2","45","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"259","SUP00259","Concord Grand",NULL,NULL,,"0","1","1",,,,,,NULL,NULL,"6","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"265","SUP00265","The Secret ",NULL,NULL,"Kandy","0","0","1",,,"0572226333",,,NULL,NULL,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"266","SUP00266","Senani Hotel",NULL,NULL,,"0","1","1",,,,,,NULL,NULL,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"267","SUP00267","Palwehera Village ",NULL,NULL,"Dambulla","0","1","1",,,,,,NULL,NULL,"6","30","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"268","SUP00268","Fresco water villa ",NULL,NULL,"Sigiriya","0","1","1",,,,,,NULL,NULL,"3","134","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"269","SUP00269","Oak-Ray summer hill breeze ",NULL,NULL,,"0","1","1",,,,,,NULL,NULL,"3","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"270","SUP00270","Oak-Ray Tea Bush ",,,"Ramboda","0","1","1",,,,,,,,"6","128","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"271","SUP00271","Oak-Ray Regency ",NULL,NULL,"Kandy","0","1","1",,,,,,NULL,NULL,"3","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"272","SUP00272","Ceylon Tea Trails",,,,"0","1","1",,,,,,,,"6","50","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
